frame_idx,time_s,label,path
757,25.2333,1,ch1/00757.png
758,25.2667,1,ch1/00758.png
759,25.3000,1,ch1/00759.png
760,25.3333,1,ch1/00760.png
761,25.3667,1,ch1/00761.png
762,25.4000,1,ch1/00762.png
763,25.4333,1,ch1/00763.png
764,25.4667,1,ch1/00764.png
765,25.5000,1,ch1/00765.png
766,25.5333,1,ch1/00766.png
767,25.5667,1,ch1/00767.png
768,25.6000,1,ch1/00768.png
769,25.6333,1,ch1/00769.png
770,25.6667,1,ch1/00770.png
771,25.7000,1,ch1/00771.png
772,25.7333,1,ch1/00772.png
773,25.7667,1,ch1/00773.png
774,25.8000,1,ch1/00774.png
775,25.8333,1,ch1/00775.png
776,25.8667,1,ch1/00776.png
777,25.9000,1,ch1/00777.png
778,25.9333,1,ch1/00778.png
779,25.9667,1,ch1/00779.png
780,26.0000,1,ch1/00780.png
781,26.0333,1,ch1/00781.png
782,26.0667,1,ch1/00782.png
783,26.1000,1,ch1/00783.png
784,26.1333,1,ch1/00784.png
785,26.1667,1,ch1/00785.png
786,26.2000,1,ch1/00786.png
787,26.2333,1,ch1/00787.png
788,26.2667,1,ch1/00788.png
789,26.3000,1,ch1/00789.png
790,26.3333,1,ch1/00790.png
791,26.3667,1,ch1/00791.png
792,26.4000,1,ch1/00792.png
793,26.4333,1,ch1/00793.png
794,26.4667,1,ch1/00794.png
795,26.5000,1,ch1/00795.png
796,26.5333,1,ch1/00796.png
797,26.5667,1,ch1/00797.png
798,26.6000,1,ch1/00798.png
799,26.6333,1,ch1/00799.png
800,26.6667,1,ch1/00800.png
801,26.7000,1,ch1/00801.png
802,26.7333,1,ch1/00802.png
803,26.7667,1,ch1/00803.png
804,26.8000,1,ch1/00804.png
805,26.8333,1,ch1/00805.png
806,26.8667,1,ch1/00806.png
807,26.9000,1,ch1/00807.png
808,26.9333,1,ch1/00808.png
809,26.9667,1,ch1/00809.png
810,27.0000,1,ch1/00810.png
811,27.0333,1,ch1/00811.png
812,27.0667,1,ch1/00812.png
813,27.1000,1,ch1/00813.png
814,27.1333,1,ch1/00814.png
815,27.1667,1,ch1/00815.png
816,27.2000,1,ch1/00816.png
817,27.2333,1,ch1/00817.png
818,27.2667,1,ch1/00818.png
819,27.3000,1,ch1/00819.png
820,27.3333,1,ch1/00820.png
821,27.3667,1,ch1/00821.png
822,27.4000,1,ch1/00822.png
823,27.4333,1,ch1/00823.png
824,27.4667,1,ch1/00824.png
825,27.5000,1,ch1/00825.png
826,27.5333,1,ch1/00826.png
827,27.5667,1,ch1/00827.png
828,27.6000,1,ch1/00828.png
829,27.6333,1,ch1/00829.png
830,27.6667,1,ch1/00830.png
831,27.7000,1,ch1/00831.png
832,27.7333,1,ch1/00832.png
833,27.7667,1,ch1/00833.png
834,27.8000,1,ch1/00834.png
835,27.8333,1,ch1/00835.png
836,27.8667,1,ch1/00836.png
837,27.9000,1,ch1/00837.png
838,27.9333,1,ch1/00838.png
839,27.9667,1,ch1/00839.png
840,28.0000,1,ch1/00840.png
841,28.0333,1,ch1/00841.png
842,28.0667,1,ch1/00842.png
843,28.1000,1,ch1/00843.png
844,28.1333,1,ch1/00844.png
845,28.1667,1,ch1/00845.png
846,28.2000,1,ch1/00846.png
847,28.2333,1,ch1/00847.png
848,28.2667,1,ch1/00848.png
849,28.3000,1,ch1/00849.png
850,28.3333,1,ch1/00850.png
851,28.3667,1,ch1/00851.png
852,28.4000,1,ch1/00852.png
853,28.4333,1,ch1/00853.png
854,28.4667,1,ch1/00854.png
855,28.5000,1,ch1/00855.png
856,28.5333,1,ch1/00856.png
857,28.5667,1,ch1/00857.png
858,28.6000,1,ch1/00858.png
859,28.6333,1,ch1/00859.png
860,28.6667,1,ch1/00860.png
861,28.7000,1,ch1/00861.png
862,28.7333,1,ch1/00862.png
863,28.7667,1,ch1/00863.png
864,28.8000,1,ch1/00864.png
865,28.8333,1,ch1/00865.png
866,28.8667,1,ch1/00866.png
867,28.9000,1,ch1/00867.png
868,28.9333,1,ch1/00868.png
869,28.9667,1,ch1/00869.png
870,29.0000,1,ch1/00870.png
871,29.0333,1,ch1/00871.png
872,29.0667,1,ch1/00872.png
873,29.1000,1,ch1/00873.png
874,29.1333,1,ch1/00874.png
875,29.1667,1,ch1/00875.png
876,29.2000,1,ch1/00876.png
877,29.2333,1,ch1/00877.png
878,29.2667,1,ch1/00878.png
879,29.3000,1,ch1/00879.png
880,29.3333,1,ch1/00880.png
881,29.3667,1,ch1/00881.png
882,29.4000,1,ch1/00882.png
883,29.4333,1,ch1/00883.png
884,29.4667,1,ch1/00884.png
885,29.5000,1,ch1/00885.png
886,29.5333,1,ch1/00886.png
887,29.5667,1,ch1/00887.png
888,29.6000,1,ch1/00888.png
889,29.6333,1,ch1/00889.png
890,29.6667,1,ch1/00890.png
891,29.7000,1,ch1/00891.png
892,29.7333,1,ch1/00892.png
893,29.7667,1,ch1/00893.png
894,29.8000,1,ch1/00894.png
895,29.8333,1,ch1/00895.png
896,29.8667,1,ch1/00896.png
897,29.9000,1,ch1/00897.png
898,29.9333,1,ch1/00898.png
899,29.9667,1,ch1/00899.png
900,30.0000,1,ch1/00900.png
901,30.0333,1,ch1/00901.png
902,30.0667,1,ch1/00902.png
903,30.1000,1,ch1/00903.png
904,30.1333,1,ch1/00904.png
905,30.1667,1,ch1/00905.png
906,30.2000,1,ch1/00906.png
907,30.2333,1,ch1/00907.png
908,30.2667,1,ch1/00908.png
909,30.3000,1,ch1/00909.png
910,30.3333,1,ch1/00910.png
911,30.3667,1,ch1/00911.png
912,30.4000,1,ch1/00912.png
913,30.4333,1,ch1/00913.png
914,30.4667,1,ch1/00914.png
915,30.5000,1,ch1/00915.png
916,30.5333,1,ch1/00916.png
917,30.5667,1,ch1/00917.png
918,30.6000,1,ch1/00918.png
919,30.6333,1,ch1/00919.png
920,30.6667,1,ch1/00920.png
921,30.7000,1,ch1/00921.png
922,30.7333,1,ch1/00922.png
923,30.7667,1,ch1/00923.png
924,30.8000,1,ch1/00924.png
925,30.8333,1,ch1/00925.png
926,30.8667,1,ch1/00926.png
927,30.9000,1,ch1/00927.png
928,30.9333,1,ch1/00928.png
929,30.9667,1,ch1/00929.png
930,31.0000,1,ch1/00930.png
931,31.0333,1,ch1/00931.png
932,31.0667,1,ch1/00932.png
933,31.1000,1,ch1/00933.png
934,31.1333,1,ch1/00934.png
935,31.1667,1,ch1/00935.png
936,31.2000,1,ch1/00936.png
937,31.2333,1,ch1/00937.png
938,31.2667,1,ch1/00938.png
939,31.3000,1,ch1/00939.png
940,31.3333,1,ch1/00940.png
941,31.3667,1,ch1/00941.png
942,31.4000,1,ch1/00942.png
943,31.4333,1,ch1/00943.png
944,31.4667,1,ch1/00944.png
945,31.5000,1,ch1/00945.png
946,31.5333,1,ch1/00946.png
947,31.5667,1,ch1/00947.png
948,31.6000,1,ch1/00948.png
949,31.6333,1,ch1/00949.png
950,31.6667,1,ch1/00950.png
951,31.7000,1,ch1/00951.png
952,31.7333,1,ch1/00952.png
953,31.7667,1,ch1/00953.png
954,31.8000,1,ch1/00954.png
955,31.8333,1,ch1/00955.png
956,31.8667,1,ch1/00956.png
957,31.9000,1,ch1/00957.png
958,31.9333,1,ch1/00958.png
959,31.9667,1,ch1/00959.png
960,32.0000,1,ch1/00960.png
961,32.0333,1,ch1/00961.png
962,32.0667,1,ch1/00962.png
963,32.1000,1,ch1/00963.png
964,32.1333,1,ch1/00964.png
965,32.1667,1,ch1/00965.png
966,32.2000,1,ch1/00966.png
967,32.2333,1,ch1/00967.png
968,32.2667,1,ch1/00968.png
969,32.3000,1,ch1/00969.png
970,32.3333,1,ch1/00970.png
971,32.3667,1,ch1/00971.png
972,32.4000,1,ch1/00972.png
973,32.4333,1,ch1/00973.png
974,32.4667,1,ch1/00974.png
975,32.5000,1,ch1/00975.png
976,32.5333,1,ch1/00976.png
977,32.5667,1,ch1/00977.png
978,32.6000,1,ch1/00978.png
979,32.6333,1,ch1/00979.png
980,32.6667,1,ch1/00980.png
981,32.7000,1,ch1/00981.png
982,32.7333,1,ch1/00982.png
983,32.7667,1,ch1/00983.png
984,32.8000,1,ch1/00984.png
985,32.8333,1,ch1/00985.png
986,32.8667,1,ch1/00986.png
987,32.9000,1,ch1/00987.png
988,32.9333,1,ch1/00988.png
989,32.9667,1,ch1/00989.png
990,33.0000,1,ch1/00990.png
991,33.0333,1,ch1/00991.png
992,33.0667,1,ch1/00992.png
993,33.1000,1,ch1/00993.png
994,33.1333,1,ch1/00994.png
995,33.1667,1,ch1/00995.png
996,33.2000,1,ch1/00996.png
997,33.2333,1,ch1/00997.png
998,33.2667,1,ch1/00998.png
999,33.3000,1,ch1/00999.png
1000,33.3333,1,ch1/01000.png
1001,33.3667,1,ch1/01001.png
1002,33.4000,1,ch1/01002.png
1003,33.4333,1,ch1/01003.png
1004,33.4667,1,ch1/01004.png
1005,33.5000,1,ch1/01005.png
1006,33.5333,1,ch1/01006.png
1007,33.5667,1,ch1/01007.png
1008,33.6000,1,ch1/01008.png
1009,33.6333,1,ch1/01009.png
1010,33.6667,1,ch1/01010.png
1011,33.7000,1,ch1/01011.png
1012,33.7333,1,ch1/01012.png
1013,33.7667,1,ch1/01013.png
1014,33.8000,1,ch1/01014.png
1015,33.8333,1,ch1/01015.png
1016,33.8667,1,ch1/01016.png
1017,33.9000,1,ch1/01017.png
1018,33.9333,1,ch1/01018.png
1019,33.9667,1,ch1/01019.png
1020,34.0000,1,ch1/01020.png
1021,34.0333,1,ch1/01021.png
1022,34.0667,1,ch1/01022.png
1023,34.1000,1,ch1/01023.png
1024,34.1333,1,ch1/01024.png
1025,34.1667,1,ch1/01025.png
1026,34.2000,1,ch1/01026.png
1027,34.2333,1,ch1/01027.png
1028,34.2667,1,ch1/01028.png
1029,34.3000,1,ch1/01029.png
1030,34.3333,1,ch1/01030.png
1031,34.3667,1,ch1/01031.png
1032,34.4000,1,ch1/01032.png
1033,34.4333,1,ch1/01033.png
1034,34.4667,1,ch1/01034.png
1035,34.5000,1,ch1/01035.png
1036,34.5333,1,ch1/01036.png
1037,34.5667,1,ch1/01037.png
1038,34.6000,1,ch1/01038.png
1039,34.6333,1,ch1/01039.png
1040,34.6667,1,ch1/01040.png
1041,34.7000,1,ch1/01041.png
1042,34.7333,1,ch1/01042.png
1043,34.7667,1,ch1/01043.png
1044,34.8000,1,ch1/01044.png
1045,34.8333,1,ch1/01045.png
1046,34.8667,1,ch1/01046.png
1047,34.9000,1,ch1/01047.png
1048,34.9333,1,ch1/01048.png
1049,34.9667,1,ch1/01049.png
1050,35.0000,1,ch1/01050.png
1051,35.0333,1,ch1/01051.png
1052,35.0667,1,ch1/01052.png
1053,35.1000,1,ch1/01053.png
1054,35.1333,1,ch1/01054.png
1055,35.1667,1,ch1/01055.png
1056,35.2000,1,ch1/01056.png
1057,35.2333,1,ch1/01057.png
1058,35.2667,1,ch1/01058.png
1059,35.3000,1,ch1/01059.png
1060,35.3333,1,ch1/01060.png
1061,35.3667,1,ch1/01061.png
1062,35.4000,1,ch1/01062.png
1063,35.4333,1,ch1/01063.png
1064,35.4667,1,ch1/01064.png
1065,35.5000,1,ch1/01065.png
1066,35.5333,1,ch1/01066.png
1067,35.5667,1,ch1/01067.png
1068,35.6000,1,ch1/01068.png
1069,35.6333,1,ch1/01069.png
1070,35.6667,1,ch1/01070.png
1071,35.7000,1,ch1/01071.png
1072,35.7333,1,ch1/01072.png
1073,35.7667,1,ch1/01073.png
1074,35.8000,1,ch1/01074.png
1075,35.8333,1,ch1/01075.png
1076,35.8667,1,ch1/01076.png
1077,35.9000,1,ch1/01077.png
1078,35.9333,1,ch1/01078.png
1079,35.9667,1,ch1/01079.png
1080,36.0000,1,ch1/01080.png
1081,36.0333,1,ch1/01081.png
1082,36.0667,1,ch1/01082.png
1083,36.1000,1,ch1/01083.png
1084,36.1333,1,ch1/01084.png
1085,36.1667,1,ch1/01085.png
1086,36.2000,1,ch1/01086.png
1087,36.2333,1,ch1/01087.png
1088,36.2667,1,ch1/01088.png
1089,36.3000,1,ch1/01089.png
1090,36.3333,1,ch1/01090.png
1091,36.3667,1,ch1/01091.png
1092,36.4000,1,ch1/01092.png
1093,36.4333,1,ch1/01093.png
1094,36.4667,1,ch1/01094.png
1095,36.5000,1,ch1/01095.png
1096,36.5333,1,ch1/01096.png
1097,36.5667,1,ch1/01097.png
1098,36.6000,1,ch1/01098.png
1099,36.6333,1,ch1/01099.png
1100,36.6667,1,ch1/01100.png
1101,36.7000,1,ch1/01101.png
1102,36.7333,1,ch1/01102.png
1103,36.7667,1,ch1/01103.png
1104,36.8000,1,ch1/01104.png
1105,36.8333,1,ch1/01105.png
1106,36.8667,1,ch1/01106.png
1107,36.9000,1,ch1/01107.png
1108,36.9333,1,ch1/01108.png
1109,36.9667,1,ch1/01109.png
1110,37.0000,1,ch1/01110.png
1111,37.0333,1,ch1/01111.png
1112,37.0667,1,ch1/01112.png
1113,37.1000,1,ch1/01113.png
1114,37.1333,1,ch1/01114.png
